NU_INSCRICAO,NO_MUNICIPIO_RESIDENCIA,IDADE,SEXO,TP_ESTADO_CIVIL,RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,ESCOLA,CO_ESCOLA,NO_MUNICIPIO_ESC,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,NOTA_CN,NOTA_CH,NOTA_LC,NOTA_MT,TP_LINGUA,TP_STATUS_REDACAO,COMP1,COMP2,COMP3,COMP4,COMP5,NOTA_REDACAO,INTERNET
"1,90E+11",São Paulo,20,M,1,parda,1,1,não_respondeu,,,1,1,1,1,586.9,665.3,636.1,719.1,Inglês,1.0,160.0,200.0,200.0,200.0,200.0,960.0,Sim
"1,90E+11",São Paulo,19,F,1,branca,1,1,não_respondeu,,,1,1,1,1,586.2,626.5,595.3,687.3,Inglês,1.0,160.0,120.0,180.0,180.0,120.0,760.0,Sim
"1,90E+11",São Paulo,18,F,1,branca,1,1,não_respondeu,,,1,1,1,1,397.1,410.4,488.4,467.1,Espanhol,1.0,120.0,120.0,100.0,100.0,80.0,520.0,Sim
"1,90E+11",São Paulo,21,F,1,parda,1,1,não_respondeu,,,1,1,1,1,517.3,513.8,539.2,65.5,Espanhol,1.0,140.0,200.0,120.0,140.0,160.0,760.0,Sim
"1,90E+11",São Paulo,19,F,1,parda,1,1,não_respondeu,,,1,1,1,1,549.5,587.2,589.3,570.4,Inglês,1.0,160.0,120.0,140.0,160.0,140.0,720.0,Sim
"1,90E+11",São Paulo,17,F,1,parda,2,2,pública,,,1,1,1,1,423.5,477.2,500.8,487.3,Inglês,1.0,120.0,120.0,60.0,100.0,60.0,460.0,Sim
"1,90E+11",São Paulo,19,F,1,branca,1,1,não_respondeu,,,1,1,1,1,629.1,634.2,620.8,664.5,Inglês,1.0,160.0,200.0,180.0,140.0,160.0,840.0,Sim
"1,90E+11",São Paulo,22,M,1,branca,1,1,não_respondeu,,,1,1,1,1,639.3,663.6,611.1,68.4,Inglês,1.0,180.0,200.0,180.0,200.0,200.0,960.0,Sim
"1,90E+11",São Paulo,18,F,1,parda,1,2,pública,,,1,1,1,1,364.1,380.4,524.2,479.3,Espanhol,1.0,80.0,80.0,40.0,100.0,0.0,300.0,Não
"1,90E+11",São Paulo,17,F,1,nao_declarado,1,2,pública,35002159.0,São Paulo,1,1,1,1,460.9,505.9,521.8,402.1,Espanhol,1.0,120.0,120.0,120.0,120.0,60.0,540.0,Não
"1,90E+11",São Paulo,20,F,1,parda,1,1,não_respondeu,,,1,1,1,1,459.2,485.4,478.2,498.5,Espanhol,1.0,120.0,120.0,100.0,120.0,100.0,560.0,Sim
"1,90E+11",São Paulo,17,M,1,branca,1,2,privada,,,1,1,1,1,527.4,637.9,604.4,712.2,Inglês,1.0,140.0,200.0,160.0,140.0,120.0,760.0,Sim
"1,90E+11",São Paulo,32,F,1,preta,1,1,não_respondeu,,,1,1,1,1,402.8,49.6,47.6,411.1,Inglês,1.0,100.0,120.0,120.0,120.0,40.0,500.0,Sim
"1,90E+11",São Paulo,28,M,1,branca,1,1,não_respondeu,,,1,1,1,1,500.2,545.8,584.7,647.9,Inglês,1.0,120.0,120.0,120.0,120.0,80.0,560.0,Sim
"1,90E+11",São Paulo,17,F,1,parda,1,2,pública,35904173.0,São Paulo,1,1,1,1,489.3,51.7,559.6,40.3,Espanhol,1.0,140.0,120.0,120.0,140.0,80.0,600.0,Sim
"1,90E+11",São Paulo,19,M,1,branca,1,1,não_respondeu,,,1,1,1,1,500.6,575.3,578.2,555.9,Inglês,1.0,160.0,160.0,160.0,160.0,160.0,800.0,Sim
"1,90E+11",São Paulo,17,M,1,branca,1,2,pública,35438480.0,São Paulo,1,1,1,1,603.6,62.2,597.7,699.3,Inglês,1.0,160.0,120.0,160.0,120.0,160.0,720.0,Sim
"1,90E+11",São Paulo,26,F,1,parda,1,1,não_respondeu,,,1,1,1,1,519.2,499.9,567.3,415.4,Inglês,1.0,120.0,120.0,120.0,100.0,20.0,480.0,Sim
"1,90E+11",São Paulo,18,M,1,branca,1,2,privada,,,1,1,1,1,48.4,496.5,501.9,596.1,Espanhol,1.0,100.0,120.0,100.0,100.0,140.0,560.0,Sim
"1,90E+11",São Paulo,20,M,1,parda,1,1,não_respondeu,,,1,1,1,1,620.7,675.2,598.4,705.2,Inglês,1.0,140.0,160.0,160.0,120.0,140.0,720.0,Sim
"1,90E+11",São Paulo,18,F,1,parda,1,1,não_respondeu,,,1,1,1,1,439.1,604.2,614.4,69.3,Inglês,1.0,160.0,200.0,160.0,160.0,0.0,680.0,Sim
"1,90E+11",São Paulo,42,M,2,parda,1,1,não_respondeu,,,1,1,1,1,598.2,597.5,604.6,667.8,Inglês,1.0,120.0,120.0,120.0,120.0,80.0,560.0,Sim
"1,90E+11",São Paulo,17,F,1,branca,1,2,pública,35037710.0,São Paulo,1,1,1,1,377.3,514.1,531.3,509.7,Inglês,1.0,100.0,100.0,80.0,100.0,20.0,400.0,Sim
"1,90E+11",São Paulo,19,F,1,branca,1,1,não_respondeu,,,1,1,1,1,586.8,679.4,562.9,777.6,Inglês,1.0,160.0,200.0,180.0,180.0,160.0,880.0,Não
"1,90E+11",São Paulo,17,F,1,branca,1,2,pública,35037710.0,São Paulo,1,1,1,1,556.8,582.8,550.9,612.5,Inglês,1.0,120.0,120.0,100.0,120.0,140.0,600.0,Não
"1,90E+11",São Paulo,21,F,1,preta,1,1,não_respondeu,,,1,1,1,1,566.4,637.7,575.4,507.4,Inglês,1.0,160.0,200.0,160.0,160.0,160.0,840.0,Sim
"1,90E+11",São Paulo,24,M,1,parda,1,1,não_respondeu,,,1,1,1,1,503.7,508.9,57.2,625.4,Espanhol,1.0,120.0,80.0,60.0,120.0,0.0,380.0,Sim
"1,90E+11",São Paulo,28,M,2,parda,1,1,não_respondeu,,,1,1,1,1,534.6,54.1,56.1,681.8,Inglês,1.0,120.0,120.0,120.0,120.0,100.0,580.0,Sim
"1,90E+11",São Paulo,21,F,2,branca,1,1,não_respondeu,,,1,1,1,1,369.1,481.3,50.0,443.1,Espanhol,1.0,120.0,120.0,120.0,120.0,40.0,520.0,Sim
"1,90E+11",São Paulo,53,M,2,branca,1,1,não_respondeu,,,1,1,1,1,399.7,472.7,409.1,36.9,Espanhol,1.0,100.0,100.0,80.0,100.0,0.0,380.0,Não
"1,90E+11",São Paulo,19,F,1,preta,1,1,não_respondeu,,,1,1,1,1,465.6,573.8,533.9,407.2,Espanhol,1.0,120.0,140.0,120.0,120.0,160.0,660.0,Sim
"1,90E+11",São Paulo,36,M,1,parda,1,1,não_respondeu,,,1,1,1,1,482.5,517.5,511.6,586.2,Inglês,1.0,140.0,140.0,140.0,140.0,200.0,760.0,Sim
"1,90E+11",São Paulo,22,M,1,branca,1,1,não_respondeu,,,1,1,1,1,581.7,643.6,618.5,701.6,Inglês,1.0,120.0,120.0,120.0,100.0,100.0,560.0,Sim
"1,90E+11",São Paulo,17,F,1,parda,1,1,não_respondeu,,,1,1,1,1,380.3,498.1,498.5,555.1,Inglês,1.0,120.0,160.0,140.0,180.0,120.0,720.0,Sim
"1,90E+11",São Paulo,24,M,1,parda,1,1,não_respondeu,,,1,1,1,1,401.4,515.2,514.4,439.8,Inglês,1.0,100.0,120.0,80.0,80.0,60.0,440.0,Sim
"1,90E+11",São Paulo,34,M,2,preta,1,1,não_respondeu,,,1,1,1,1,429.5,549.6,528.3,400.8,Espanhol,1.0,100.0,120.0,100.0,120.0,80.0,520.0,Não
"1,90E+11",São Paulo,17,F,1,branca,1,2,privada,,,1,1,1,1,533.9,60.0,547.8,56.0,Espanhol,1.0,160.0,200.0,160.0,140.0,160.0,820.0,Sim
"1,90E+11",São Paulo,23,F,1,parda,1,1,não_respondeu,,,1,1,1,1,461.8,466.4,530.1,559.9,Inglês,1.0,140.0,40.0,80.0,100.0,0.0,360.0,Não
"1,90E+11",São Paulo,19,F,1,branca,1,1,não_respondeu,,,1,1,1,1,562.3,630.4,589.2,510.5,Inglês,1.0,160.0,200.0,160.0,180.0,120.0,820.0,Sim
"1,90E+11",São Paulo,17,M,1,parda,2,2,pública,35923266.0,São Paulo,1,1,1,1,404.6,511.8,517.1,580.3,Inglês,1.0,120.0,140.0,100.0,120.0,60.0,540.0,Sim
"1,90E+11",São Paulo,17,M,1,branca,1,2,pública,35036973.0,São Paulo,1,1,1,1,572.7,474.9,507.3,65.9,Espanhol,1.0,120.0,120.0,100.0,120.0,100.0,560.0,Não
"1,90E+11",São Paulo,21,F,2,parda,1,1,não_respondeu,,,1,1,1,1,517.6,559.4,520.2,404.3,Espanhol,1.0,160.0,120.0,120.0,120.0,40.0,560.0,Sim
"1,90E+11",São Paulo,21,F,1,branca,1,1,não_respondeu,,,1,1,1,1,598.2,593.3,596.5,617.9,Inglês,1.0,180.0,200.0,180.0,200.0,200.0,960.0,Sim
"1,90E+11",São Paulo,18,M,1,preta,1,1,não_respondeu,,,1,1,1,1,466.3,513.9,480.7,442.2,Inglês,1.0,100.0,120.0,80.0,100.0,80.0,480.0,Sim
"1,90E+11",São Paulo,46,F,2,branca,1,1,não_respondeu,,,1,1,1,1,378.9,482.7,45.4,427.3,Espanhol,1.0,80.0,120.0,80.0,80.0,40.0,400.0,Sim
"1,90E+11",São Paulo,17,M,1,parda,1,2,pública,35000188.0,São Paulo,1,1,1,1,38.7,391.7,441.3,455.9,Espanhol,1.0,120.0,80.0,60.0,100.0,0.0,360.0,Sim
"1,90E+11",São Paulo,19,F,1,parda,1,1,não_respondeu,,,1,1,1,1,499.3,549.9,515.9,563.4,Inglês,1.0,80.0,120.0,120.0,120.0,80.0,520.0,Sim
"1,90E+11",São Paulo,24,M,1,parda,1,1,não_respondeu,,,1,1,1,1,526.8,54.2,591.1,578.7,Espanhol,1.0,120.0,120.0,120.0,100.0,120.0,580.0,Sim
"1,90E+11",São Paulo,17,F,1,preta,1,2,pública,35002069.0,São Paulo,1,1,1,1,351.1,377.3,419.4,415.6,Espanhol,1.0,120.0,120.0,100.0,100.0,40.0,480.0,Sim
"1,90E+11",São Paulo,19,F,1,parda,1,1,não_respondeu,,,1,1,1,1,605.7,573.7,606.7,541.8,Inglês,1.0,100.0,120.0,120.0,160.0,120.0,620.0,Sim
"1,90E+11",São Paulo,22,M,1,branca,1,1,não_respondeu,,,1,1,1,1,491.9,516.8,549.9,654.4,Espanhol,1.0,120.0,120.0,100.0,120.0,0.0,460.0,Sim
"1,90E+11",São Paulo,38,M,2,parda,1,1,não_respondeu,,,1,1,1,1,518.1,587.4,61.2,518.6,Inglês,1.0,120.0,120.0,80.0,80.0,80.0,480.0,Sim
"1,90E+11",São Paulo,18,M,1,parda,1,2,pública,,,1,1,1,1,345.9,357.6,403.6,376.2,Espanhol,1.0,80.0,120.0,100.0,120.0,100.0,520.0,Sim
"1,90E+11",São Paulo,17,F,1,branca,1,2,privada,35288559.0,São Paulo,1,1,1,1,511.2,574.1,580.6,600.8,Espanhol,1.0,160.0,180.0,160.0,160.0,60.0,720.0,Sim
